,subject,nll,bic,model,w_p,theta,beta
18,18,136.20297527108684,288.6542517487869,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.6815164194912339,0.8290943794432628,2.2788564768441217
