,subject,nll,bic,model,w_p,theta,beta
13,13,160.45441126986793,337.1571237463491,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.5639888640290569,0.5736348894255098,0.8436661218023551
