,subject,nll,bic,model,w_p,theta,beta
6,6,177.93112948953086,372.11056018567496,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.5006872388217528,0.8066642382726541,0.6835321359210154
