,subject,nll,bic,model,w_p,theta,beta
10,10,166.43260833421675,349.11351787504674,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.9598783014295518,0.5846457164819386,1.8177965759990917
