,subject,nll,bic,model,w_p,theta,beta
24,24,130.2368192033332,276.72193961327963,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.7913707226198313,0.6677405508814084,2.0841635247016836
