,subject,nll,bic,model,w_p,theta,beta
17,17,148.47317610076556,313.19465340814435,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.6874282547521211,0.5691710316576132,1.9086518795365108
