,subject,nll,bic,model,w_p,theta,beta
3,3,176.41623165262695,369.08076451186713,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.6904542457352794,0.5028564839139881,1.4857200929031111
