,subject,nll,bic,model,w_p,theta,beta
12,12,152.48720628829562,321.2227137832045,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.7914314389462258,0.711636680657289,2.3528206535421883
