,subject,nll,bic,model,w_p,theta,beta
43,43,184.30055102472127,384.8494032560558,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.332289923745038,0.0,0.9253958631958323
