,subject,nll,bic,model,w_p,theta,beta
22,22,186.76060547616765,389.76951215894854,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8238972610995151,0.5175552867586528,1.26841321478387
