,subject,nll,bic,model,w_p,theta,beta
37,37,182.01614661100578,380.2805944286248,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.6320658333509376,0.5478942187668375,0.6641506710112839
