,subject,nll,bic,model,w_p,theta,beta
19,19,193.46303909320852,403.1743793930303,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.5487208488311263,0.3374840907046801,0.6450406319983031
