,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
21,21,43.01424222411115,123.94118726365323,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.4222188956327101,0.5374529539194005,1.0,0.7982005247891587,0.1244199365548002,0.0,5.662043267339911
