,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
18,18,95.65965190694617,229.23200662932328,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.36091671606074155,0.4860652771828303,0.9796049695363702,0.887897311675196,0.7764465094326088,0.0,3.63698605761408
