,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
13,13,84.54103469888221,206.99477221319538,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.7029868589372885,0.8651313233572876,1.0,0.49431808617272993,0.8775592104810835,0.0,0.27969347755428575
