,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
2,2,76.23458585968054,190.38187453479202,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.12866539767607735,1.0,1.0,0.8523885285920129,0.7071968958980197,0.0,4.565996407119622
