,subject,nll,bic,model,w_p,eta,lam,phi,beta
12,12,173.30833132099002,373.6971646530021,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.7825868551276614,1.0,0.7197856665099971,0.029489732528483248,10.0
