,subject,nll,bic,model,w_p,eta,lam,phi,beta
8,8,177.67240636573763,382.42531474249733,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.8767074851689517,1.0,0.012301204337003237,0.852733822106472,4.139928911799781
