,subject,nll,bic,model,w_p,eta,lam,phi,beta
2,2,147.18601643169933,321.45253487442073,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.8829338815898277,1.0,0.46056140734976014,0.3001691638689257,10.0
