,subject,nll,bic,model,w_p,eta,lam,phi,beta
18,18,144.9518677126029,316.9842374362279,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.6876598815973894,1.0,0.7377508987335554,0.10989944208408105,10.0
