,subject,nll,bic,model,w_p,eta,lam,phi,beta
38,38,201.98830455679212,431.0571111246063,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.4925000092059807,1.0,0.4935942684286085,0.24774027040882124,10.0
