,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
31,31,61.49004738142338,155.4766971760733,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.04685749770704504,1.0,1.0,0.7214146885141303,0.0,1.0270864892019922
