,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
13,13,150.47919630471793,333.4549950226624,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.7219820521844107,0.7764146542776694,1.0,0.6305127710253922,0.0,0.07382426502587261
