,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
17,17,148.60480697934645,329.7062163719194,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.354424136742997,0.5773712376486807,0.8499011706115012,0.5715250120806711,0.0,0.5825518558737081
