,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
39,39,178.39178984852435,389.28018211027523,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,1.4810186475113192,1.0,0.8021288827725017,0.5263642298232334,0.0,0.013564986474072938
