,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
14,14,195.53276118918455,423.56212479159564,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.4402842181999346,0.44914969471633165,1.0,0.6479917105017288,0.0,0.25870180125075265
