,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
41,41,185.34796452837196,403.19253146997045,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.5244578679715047,0.8724788557085204,0.4209400183378249,0.0,0.0,0.20170763152820143
