,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
27,27,139.115113415653,310.72682924453255,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.24915099260022244,1.0,1.0,0.7127136957029191,0.0,0.7624525414273177
