,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
23,23,132.91630029651697,298.32920300626046,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,1.1629214397602086,1.0,0.20568099772793907,0.5145228857785243,0.0,0.17301266886673056
