,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
21,21,134.15372481395423,300.804052041135,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.4577081183160569,0.4558045663851842,0.9957182685876066,0.660022306652814,0.0,0.2583434148514882
