,subject,nll,bic,model,alpha,gamma,eta,phi,beta
15,15,207.8345368153366,442.7495756416953,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.21426176972734207,1.0,0.16136224775861893,0.0,0.6550080076559042
