,subject,nll,bic,model,alpha,gamma,eta,phi,beta
3,3,169.34019262537055,365.7608872617632,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.25549705709032333,0.27452208298600383,0.16619205704918544,0.0,7.56101793662358
