,subject,nll,bic,model,alpha,gamma,eta,phi,beta
43,43,230.78995693961508,488.66041589025224,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,1.026219799736213,1.0,0.024693950665914295,0.0,1.3168996174885328
