,subject,nll,bic,model,alpha,gamma,eta,phi,beta
37,37,157.43302746935714,341.94655694973636,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.35716080281830254,0.3588035470477819,0.029334931302776864,0.0,5.28584865753269
