,subject,nll,bic,model,alpha,gamma,eta,phi,beta
30,30,131.0977338363423,289.27596968370665,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.31432721628779525,1.0,1.0,0.0,0.4323295669753416
