,subject,nll,bic,model,alpha,gamma,eta,phi,beta
12,12,180.48790043500173,388.05630288102554,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.2921190498698748,1.0,1.0,0.0,0.3800812763017421
