,subject,nll,bic,model,alpha,gamma,eta,phi,beta
22,22,209.14458425029503,445.3696705116121,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.21235542869572854,1.0,1.0,0.0,0.3292156941018166
