,subject,nll,bic,model,alpha,gamma,eta,phi,beta
20,20,116.57628991603366,260.2330818430894,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.24424996739220495,1.0,1.0,0.0,0.7720099461797276
