,subject,nll,bic,model,alpha,gamma,eta,phi,beta
23,23,166.95360904433377,360.9877200996896,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,1.1476573310601246,1.0,0.0032872482978356177,0.0,10.0
