,subject,nll,bic,model,alpha,gamma,eta,phi,beta
19,19,217.36802710394454,461.81655621891116,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.5848215860005439,0.5757084616277726,1.0,0.0,0.07557959682717684
