,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
5,5,84.3472059116813,206.60711463879355,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.0,0.8549353551664802,0.22739551526942856,0.33125438492790804,2.134800055446206e-05,38.147914627297304,9.960446355726663
