,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
36,36,99.44745205860374,236.80760693263844,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8831804047845506,1.0,0.6162782323206788,0.8442793272156749,1.278543601368569e-05,45.66641419081903,10.0
