,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
15,15,140.73432240656513,319.3813476285612,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8194214919324964,1.0,0.619860162036267,0.7149500170512212,4.6393827510926745e-06,48.94302330121867,10.0
