,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
22,22,138.88633988763291,315.68538259069675,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8897448987286014,1.0,0.5019959792556494,0.715682818612677,3.3054486832229056e-05,46.47851562707229,7.725620183668965
