,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
2,2,135.40263436696029,308.7179715493515,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.0,1.0,0.6829083950519548,0.040100213597002984,0.0013354272070544993,44.7657914634107,9.921873451122293
