,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
13,13,88.0900012175751,214.09270525058113,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.6436430872861332,0.6755240525834696,0.29621793396682444,0.9044680645093397,1.59622118670565e-06,28.797901754957383,5.492310264361189
