,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
35,35,161.81800136886181,361.54870555315455,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8138400365940528,0.6224978123650383,0.6783586524622612,0.9100775718173408,3.5436529500221248e-06,41.860360274449235,5.870558358914825
