,subject,nll,bic,model,w_p,lam,phi,beta
21,21,177.77840560214779,377.22121281311325,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.5690855455825528,0.48421391975270517,0.007378606578334378,6.142819810255834
