,subject,nll,bic,model,w_p,lam,phi,beta
30,30,141.17560218965534,304.01560598812836,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.7705301556006212,0.7610892002177413,0.0,8.981698402836415
