,subject,nll,bic,model,w_p,lam,phi,beta
12,12,167.35089416182274,356.36618993246316,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.7825682790170654,0.4851604156814096,0.15072461738275084,8.20086043042238
