,subject,nll,bic,model,w_p,lam,phi,beta
13,13,185.09386483574897,391.85213128031563,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.5672565283845161,0.6263411501958219,0.14711563288366158,3.8054755597167786
