,subject,nll,bic,model,w_p,lam,phi,beta
19,19,218.35185414240982,458.3681098936373,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.527494316174726,0.1988701207470077,0.01748395851103774,6.1713666018299715
