,subject,nll,bic,model,w_p,lam,phi,beta
37,37,206.34502268965667,434.35444698813103,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.6255487551824378,0.2070131831360162,-8.673617379884035e-19,10.0
