,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
15,15,180.50699790611088,393.5105982254483,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.857448725629853,1.0,0.4765004992557314,2.010536428534043e-06,30.97081543021256,1.2464960227771693
