,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
42,42,210.7738565633236,454.0443155398737,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5033330056861081,0.744893580261504,0.26230042618429944,9.468003455470608e-06,45.84037984295829,0.5121439520900424
