,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
24,24,130.23681920257837,292.9702408183833,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7913709198842945,1.0,0.6677392941636223,1.7386103318695056e-06,45.25441182851661,2.0841543718699014
