,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
6,6,679.1570619176816,1390.8107262485898,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5381495638479942,0.9929923525245642,0.9981572030346791,0.5612088837806888,2.7915848362693865,8.424766073020686
