,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
19,19,193.46303909333835,419.42268059990323,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5487206551093449,1.0,0.33748275750450174,9.515807958271338e-07,22.071142079102046,0.6450400625248037
