,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
12,12,152.48720673325028,337.4710158797271,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7914330550904067,1.0,0.7116351578839502,5.734985414568171e-06,46.371743178511025,2.352919480431521
