,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
11,11,150.1124619487801,332.7215263107867,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7740751326113829,0.8508456780753829,0.5259929937604162,2.1549924389134967e-06,34.24612188711928,1.838872821699856
