,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
3,3,176.41624133078318,385.3290850747929,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.6904257695629271,1.0,0.5031582962908893,4.8478439283267455e-08,9.587160658777696,1.485995238633001
