,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
16,16,170.935020910497,374.36664423422053,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.49942023081303555,0.6472104750081848,0.8018477094965204,2.129875969927983e-06,13.089200736517848,1.0748380030517939
