,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
27,27,147.6451041123149,327.7868106378563,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8117711012405885,1.0,0.7160535476517207,1.7518053711487925e-05,18.437281908491087,2.939781127286297
