,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
1,1,144.77245925555462,322.04152092433577,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7174805245580445,0.998519085205309,0.44843384490187793,5.970069542875264e-06,26.913684220215444,1.2847532428984427
